date,market,segment,orders,sessions,order_attempts,cancellations,gross_bookings,net_revenue,driver_hours,active_delivery_hours,fulfillment_rate
2024-03-29,seattle,all,965,12395,1042,84,41244.08,7724.97,531.0,402.8,0.9261
2024-03-30,seattle,all,1110,14465,1153,124,51144.22,9800.58,505.1,404.4,0.9627
2024-03-31,seattle,all,990,12578,1027,109,43430.93,7649.98,487.1,368.9,0.964
2023-01-01,denver,all,539,7618,560,40,19483.46,3317.79,294.0,232.8,0.9625
2023-01-02,denver,all,485,6736,518,56,18465.95,3164.62,236.2,186.7,0.9363
2023-01-03,denver,all,443,6439,472,42,15441.88,2910.66,214.4,158.5,0.9386
2023-01-04,denver,all,423,5846,455,32,16322.8,3163.9,201.1,149.9,0.9297
2023-01-05,denver,all,505,7137,528,53,17105.23,3142.42,266.5,215.9,0.9564
2023-01-06,denver,all,569,7810,604,42,22441.06,3943.17,297.7,228.4,0.9421
2023-01-07,denver,all,590,8045,608,53,21311.15,3882.87,292.7,226.9,0.9704
2023-01-08,denver,all,538,7511,579,44,21429.96,4137.05,303.8,247.9,0.9292
2023-01-09,denver,all,461,6497,488,36,16340.17,2831.08,260.6,193.0,0.9447
2023-01-10,denver,all,466,6751,497,45,18901.34,3530.88,253.2,198.2,0.9376
2023-01-11,denver,all,492,6781,514,52,17332.34,3311.63,220.9,176.1,0.9572
2023-01-12,denver,all,512,7389,529,48,17244.77,3146.74,267.1,200.8,0.9679
2023-01-13,denver,all,588,7998,607,65,21802.89,4099.77,295.7,222.0,0.9687
2023-01-14,denver,all,596,8357,638,69,23412.6,4600.68,257.7,208.7,0.9342
2023-01-15,denver,all,529,7338,549,58,20346.91,3588.88,266.6,194.6,0.9636
2023-01-16,denver,all,451,6430,483,53,17657.33,3073.3,241.5,177.7,0.9337
2023-01-17,denver,all,494,6594,515,58,19018.73,3267.9,269.3,205.0,0.9592
2023-01-18,denver,all,477,6743,504,53,16925.15,3246.01,232.6,186.0,0.9464
2023-01-19,denver,all,514,7395,536,44,19746.79,3890.43,225.6,172.7,0.959
2023-01-20,denver,all,579,8017,598,46,21522.44,4104.58,269.1,201.0,0.9682
2023-01-21,denver,all,594,8400,628,63,21198.08,4224.64,302.3,230.4,0.9459
2023-01-22,denver,all,541,7448,567,61,20196.51,3862.45,263.9,201.8,0.9541
2023-01-23,denver,all,487,6636,512,54,17968.25,3210.11,247.5,196.2,0.9512
2023-01-24,denver,all,511,7177,542,52,20245.61,3596.99,244.6,197.4,0.9428
2023-01-25,denver,all,462,6418,483,52,16653.93,3164.25,218.0,164.0,0.9565
2023-01-26,denver,all,494,7117,523,52,17764.74,3380.17,250.9,198.4,0.9446
2023-01-27,denver,all,605,8339,643,62,21603.05,4012.0,280.8,221.9,0.9409
2023-01-28,denver,all,603,8237,624,44,24427.03,4538.71,275.6,219.6,0.9663
2023-01-29,denver,all,594,8271,622,55,21271.75,3882.08,328.7,255.6,0.955
2023-01-30,denver,all,480,6738,497,34,18911.59,3413.5,256.1,184.8,0.9658
2023-01-31,denver,all,429,5998,442,32,15054.44,2845.61,225.1,176.8,0.9706
2023-02-01,denver,all,495,6925,511,48,18778.94,3613.55,253.8,198.3,0.9687
2023-02-02,denver,all,497,7056,527,36,18630.36,3621.78,245.0,191.4,0.9431
2023-02-03,denver,all,563,7564,582,65,22115.61,3963.89,272.9,204.2,0.9674
2023-02-04,denver,all,598,8255,642,55,23330.07,4566.44,309.4,225.8,0.9315
2023-02-05,denver,all,608,8406,649,64,22588.11,4045.13,272.8,201.6,0.9368
2023-02-06,denver,all,453,6224,467,35,16310.9,2922.04,178.7,132.5,0.97
2023-02-07,denver,all,441,6383,467,50,17642.72,3425.86,227.9,168.0,0.9443
2023-02-08,denver,all,451,6608,465,42,16155.56,3216.27,215.5,160.4,0.9699
2023-02-09,denver,all,501,7210,519,49,16435.16,3253.62,254.3,184.8,0.9653
2023-02-10,denver,all,545,7423,588,56,18291.1,3170.44,231.3,172.8,0.9269
2023-02-11,denver,all,619,8277,652,60,21053.51,3761.3,333.5,273.4,0.9494
2023-02-12,denver,all,550,7657,567,54,20956.12,4040.27,254.9,196.6,0.97
2023-02-13,denver,all,472,6440,506,51,19397.67,3766.78,256.0,193.1,0.9328
2023-02-14,denver,all,480,6782,516,53,15948.51,2952.52,259.1,205.2,0.9302
2023-02-15,denver,all,486,6891,514,41,17278.4,2945.67,219.7,168.5,0.9455
2023-02-16,denver,all,482,6940,513,56,17913.38,3314.97,238.4,172.4,0.9396
2023-02-17,denver,all,546,7211,584,48,21763.12,3720.07,246.6,191.1,0.9349
2023-02-18,denver,all,643,8853,686,54,22853.71,4078.06,327.0,245.4,0.9373
2023-02-19,denver,all,538,7587,567,46,20494.02,3887.83,283.5,220.3,0.9489
2023-02-20,denver,all,461,6212,494,41,16843.71,2931.45,235.9,173.9,0.9332
2023-02-21,denver,all,472,6629,499,41,19740.57,3777.85,209.8,161.2,0.9459
2023-02-22,denver,all,480,6678,501,54,17888.35,3374.49,244.9,181.1,0.9581
2023-02-23,denver,all,518,7084,534,51,19506.86,3567.63,249.3,186.9,0.97
2023-02-24,denver,all,582,7892,610,69,21624.72,3917.63,331.6,261.5,0.9541
2023-02-25,denver,all,630,8479,652,47,22826.68,4506.9,309.1,229.6,0.9663
2023-02-26,denver,all,569,7799,588,57,22052.88,4114.96,295.1,224.8,0.9677
2023-02-27,denver,all,483,6729,509,36,16835.35,3310.96,207.6,151.0,0.9489
2023-02-28,denver,all,445,6300,479,41,14816.88,2702.2,236.6,186.6,0.929
2023-03-01,denver,all,459,6499,475,41,16855.46,3166.12,234.7,181.6,0.9663
2023-03-02,denver,all,531,7486,554,55,20448.17,4061.79,263.0,210.8,0.9585
2023-03-03,denver,all,526,7271,564,56,18896.85,3282.81,301.7,233.4,0.9326
2023-03-04,denver,all,627,8515,658,51,23415.32,4165.2,333.0,272.9,0.9529
2023-03-05,denver,all,592,8048,632,47,20567.09,4062.02,284.5,211.7,0.9367
2023-03-06,denver,all,451,6272,477,41,17573.63,3210.0,228.7,181.6,0.9455
2023-03-07,denver,all,420,5862,445,34,16046.53,2858.87,212.0,161.8,0.9438
2023-03-08,denver,all,499,6790,518,52,18481.21,3694.77,238.6,180.8,0.9633
2023-03-09,denver,all,545,7550,571,52,20335.12,3519.32,253.0,200.7,0.9545
2023-03-10,denver,all,564,7768,598,63,19413.94,3656.54,289.4,236.0,0.9431
2023-03-11,denver,all,583,7927,601,69,20116.15,3895.34,294.6,234.4,0.97
2023-03-12,denver,all,632,8431,657,56,23241.37,4499.58,334.3,251.7,0.9619
2023-03-13,denver,all,428,6169,449,49,16242.78,2976.57,210.4,162.2,0.9532
2023-03-14,denver,all,459,6239,488,50,17462.24,2991.61,207.0,153.5,0.9406
2023-03-15,denver,all,483,6941,510,37,17546.7,3425.66,258.3,202.0,0.9471
2023-03-16,denver,all,532,7390,567,59,20417.6,3962.69,289.8,220.3,0.9383
2023-03-17,denver,all,574,7883,612,54,22746.74,4028.93,310.8,230.9,0.9379
2023-03-18,denver,all,598,8217,617,63,22027.91,3969.78,255.2,184.3,0.9692
2023-03-19,denver,all,594,8375,639,62,22318.29,4137.31,298.1,242.2,0.9296
2023-03-20,denver,all,476,6607,510,54,17428.96,3022.61,250.6,182.4,0.9333
2023-03-21,denver,all,421,6116,439,45,15478.63,3012.4,226.4,170.5,0.959
2023-03-22,denver,all,490,7137,517,55,18283.71,3614.01,245.3,181.3,0.9478
2023-03-23,denver,all,526,7265,550,45,21119.45,3785.57,257.0,197.7,0.9564
2023-03-24,denver,all,628,8325,675,75,24299.37,4804.49,297.7,220.1,0.9304
2023-03-25,denver,all,636,8842,667,66,24502.91,4754.2,299.2,237.5,0.9535
2023-03-26,denver,all,665,8949,698,72,24046.78,4613.01,293.3,217.8,0.9527
2023-03-27,denver,all,466,6490,501,53,16467.68,3278.3,205.4,151.7,0.9301
2023-03-28,denver,all,472,6688,500,36,17804.14,3200.11,224.4,166.4,0.944
2023-03-29,denver,all,502,6915,521,44,19729.07,3895.89,279.9,209.9,0.9635
2023-03-30,denver,all,507,7197,538,57,20375.47,3523.98,254.3,199.4,0.9424
2023-03-31,denver,all,581,7899,622,67,18860.78,3476.8,284.8,211.0,0.9341
2023-04-01,denver,all,542,7635,567,58,22506.99,4198.91,280.1,221.2,0.9559
2023-04-02,denver,all,558,7851,589,53,21076.46,3660.65,271.1,206.9,0.9474
2023-04-03,denver,all,475,6569,504,39,18373.72,3529.97,253.4,187.4,0.9425
2023-04-04,denver,all,482,6745,509,46,16282.49,3000.14,263.1,195.7,0.947
2023-04-05,denver,all,476,6755,514,43,17403.38,3196.41,270.5,209.0,0.9261
2023-04-06,denver,all,543,7401,573,62,20917.59,3920.86,256.5,194.4,0.9476
2023-04-07,denver,all,595,7866,632,59,20721.9,3606.47,335.3,258.6,0.9415
2023-04-08,denver,all,660,8975,706,59,20893.37,3677.25,306.1,245.3,0.9348
2023-04-09,denver,all,577,8160,598,55,21707.14,3807.88,298.9,216.6,0.9649
2023-04-10,denver,all,478,6774,493,56,17641.98,3502.96,213.9,162.4,0.9696
2023-04-11,denver,all,485,6979,523,49,19238.24,3716.75,245.4,186.9,0.9273
2023-04-12,denver,all,500,7053,533,41,18352.08,3411.21,264.5,197.1,0.9381
2023-04-13,denver,all,525,7573,551,50,19340.77,3670.56,238.0,181.9,0.9528
2023-04-14,denver,all,571,8028,589,53,21863.99,4143.21,280.9,218.2,0.9694
2023-04-15,denver,all,585,8417,607,50,22763.53,4048.96,288.6,224.7,0.9638
2023-04-16,denver,all,571,7811,588,61,20378.31,3517.26,226.4,178.2,0.9711
2023-04-17,denver,all,432,6403,454,36,16738.84,3124.27,234.2,170.4,0.9515
2023-04-18,denver,all,483,6870,511,46,17404.8,3096.16,261.5,200.3,0.9452
2023-04-19,denver,all,492,6856,511,45,18219.04,3574.65,251.3,200.0,0.9628
2023-04-20,denver,all,504,7234,535,47,19273.43,3412.97,236.5,181.0,0.9421
2023-04-21,denver,all,541,7590,583,53,20862.85,3905.23,273.9,215.2,0.928
2023-04-22,denver,all,584,8026,630,61,21951.91,4008.48,288.6,224.8,0.927
2023-04-23,denver,all,566,7898,607,44,19810.55,3809.31,298.8,229.0,0.9325
2023-04-24,denver,all,458,6451,482,39,15361.33,3049.57,268.7,195.6,0.9502
2023-04-25,denver,all,497,7177,526,54,18216.18,3321.67,279.1,218.6,0.9449
2023-04-26,denver,all,518,7345,547,60,20096.78,3443.19,267.1,206.6,0.947
2023-04-27,denver,all,507,7226,526,37,19180.79,3641.34,248.9,179.3,0.9639
2023-04-28,denver,all,570,7831,611,42,21345.22,3711.41,312.9,231.8,0.9329
2023-04-29,denver,all,658,8745,700,77,24337.45,4213.67,331.7,240.9,0.94
2023-04-30,denver,all,594,8117,631,46,22317.67,4236.94,311.7,242.2,0.9414
2023-05-01,denver,all,462,6465,481,55,16244.35,2811.64,254.4,183.6,0.9605
2023-05-02,denver,all,470,6734,488,52,18068.39,3141.43,252.3,202.9,0.9631
2023-05-03,denver,all,529,7451,568,40,20401.24,3736.94,270.1,220.1,0.9313
2023-05-04,denver,all,518,7372,538,39,18825.55,3455.8,267.9,219.0,0.9628
2023-05-05,denver,all,570,7814,589,68,21550.82,4254.38,327.6,243.3,0.9677
2023-05-06,denver,all,602,8152,639,50,20362.28,3630.27,316.8,243.8,0.9421
2023-05-07,denver,all,619,8583,659,60,23109.18,4206.52,353.0,285.6,0.9393
2023-05-08,denver,all,472,6731,489,39,17347.76,3317.34,226.6,178.7,0.9652
2023-05-09,denver,all,454,6481,472,45,17855.63,3478.47,226.7,170.0,0.9619
2023-05-10,denver,all,471,6734,504,53,17253.91,3113.88,258.0,207.3,0.9345
2023-05-11,denver,all,524,7382,564,54,20230.08,3822.12,267.1,207.6,0.9291
2023-05-12,denver,all,592,8186,624,43,21475.59,4052.99,288.1,228.5,0.9487
2023-05-13,denver,all,662,8828,708,66,21694.21,3885.35,332.5,271.6,0.935
2023-05-14,denver,all,606,7898,634,62,22169.15,3847.65,311.5,255.4,0.9558
2023-05-15,denver,all,484,6918,516,39,18084.18,3444.59,267.7,206.3,0.938
2023-05-16,denver,all,472,6634,499,51,17595.71,3132.78,242.3,178.3,0.9459
2023-05-17,denver,all,566,7847,607,57,21115.77,3791.3,281.2,219.9,0.9325
2023-05-18,denver,all,549,7803,587,39,19798.62,3705.72,282.1,221.3,0.9353
2023-05-19,denver,all,594,8313,620,70,21622.26,3780.1,337.7,262.5,0.9581
2023-05-20,denver,all,624,8272,647,58,21787.75,3861.77,328.3,250.2,0.9645
2023-05-21,denver,all,630,8531,674,51,20982.96,3847.9,321.4,250.1,0.9347
2023-05-22,denver,all,482,6775,497,36,17739.07,3483.15,258.0,199.5,0.9698
2023-05-23,denver,all,452,6215,481,40,16100.86,3110.17,266.7,217.2,0.9397
2023-05-24,denver,all,474,6595,499,40,18484.91,3318.56,228.6,183.7,0.9499
2023-05-25,denver,all,545,7719,563,46,17965.01,3216.85,252.2,191.5,0.968
2023-05-26,denver,all,576,8069,613,63,21622.11,4316.21,268.5,208.6,0.9396
2023-05-27,denver,all,635,8798,669,65,25987.22,4927.22,354.5,275.3,0.9492
2023-05-28,denver,all,632,8465,678,48,23170.22,4415.46,339.8,262.0,0.9322
2023-05-29,denver,all,448,6253,466,47,16573.72,2844.94,224.3,162.8,0.9614
2023-05-30,denver,all,473,6711,487,50,17874.07,3094.88,257.9,204.1,0.9713
2023-05-31,denver,all,502,6856,520,48,19042.55,3405.45,249.6,198.0,0.9654
2023-06-01,denver,all,540,7662,563,65,19571.9,3821.62,253.6,194.9,0.9591
2023-06-02,denver,all,558,7512,593,47,19605.14,3868.49,307.4,249.0,0.941
2023-06-03,denver,all,631,8627,661,46,24108.95,4236.69,272.3,222.8,0.9546
2023-06-04,denver,all,566,7479,586,40,18944.07,3626.39,258.9,207.5,0.9659
2023-06-05,denver,all,462,6440,499,40,17805.31,3493.83,233.1,189.5,0.9259
2023-06-06,denver,all,504,7121,522,48,18282.69,3590.12,256.3,197.0,0.9655
2023-06-07,denver,all,521,7399,546,39,19279.97,3542.97,245.4,199.1,0.9542
2023-06-08,denver,all,511,7232,549,50,18410.12,3272.64,270.5,220.1,0.9308
2023-06-09,denver,all,595,8292,632,68,23590.04,4687.07,302.1,236.3,0.9415
2023-06-10,denver,all,636,8968,665,70,23824.99,4247.94,320.2,235.4,0.9564
2023-06-11,denver,all,620,8461,669,64,22570.97,4008.17,296.9,218.3,0.9268
2023-06-12,denver,all,458,6546,483,47,16649.53,2933.16,249.7,191.6,0.9482
2023-06-13,denver,all,415,5934,428,44,15241.25,2834.51,186.0,147.6,0.9696
2023-06-14,denver,all,526,7446,542,50,21794.46,3775.14,260.2,200.4,0.9705
2023-06-15,denver,all,503,7107,542,45,17385.38,3253.16,273.2,218.6,0.928
2023-06-16,denver,all,582,7988,608,50,22699.94,4501.64,275.2,219.3,0.9572
2023-06-17,denver,all,679,9008,727,51,25836.63,4783.63,372.3,275.6,0.934
2023-06-18,denver,all,577,7818,596,57,22992.67,4574.63,316.1,231.8,0.9681
2023-06-19,denver,all,488,6628,506,46,18623.92,3672.1,240.0,189.7,0.9644
2023-06-20,denver,all,506,7214,543,38,18725.15,3628.35,230.8,173.6,0.9319
2023-06-21,denver,all,507,7055,547,42,19715.73,3711.32,257.2,209.1,0.9269
2023-06-22,denver,all,525,7484,542,57,19648.16,3859.3,264.3,213.3,0.9686
2023-06-23,denver,all,608,8443,631,50,23345.17,4357.36,279.5,213.9,0.9635
2023-06-24,denver,all,652,8576,695,60,25846.72,4554.61,279.8,217.7,0.9381
2023-06-25,denver,all,584,8140,617,46,21707.96,4292.87,292.2,235.1,0.9465
2023-06-26,denver,all,454,6723,477,36,16441.56,3042.77,248.4,200.5,0.9518
2023-06-27,denver,all,476,6821,495,51,17045.06,3361.84,236.2,183.2,0.9616
2023-06-28,denver,all,478,7037,515,35,18084.41,3287.64,267.7,218.8,0.9282
2023-06-29,denver,all,548,7902,569,46,19385.71,3490.82,253.3,195.6,0.9631
2023-06-30,denver,all,589,8226,614,70,21411.84,4132.05,308.9,223.7,0.9593
2023-07-01,denver,all,668,9158,699,63,23520.28,4446.12,354.0,274.8,0.9557
2023-07-02,denver,all,588,8417,610,59,22308.97,4086.82,320.6,255.7,0.9639
2023-07-03,denver,all,499,6898,527,51,17768.65,3489.01,290.6,237.9,0.9469
2023-07-04,denver,all,470,6899,492,38,16271.19,3018.26,221.2,161.6,0.9553
2023-07-05,denver,all,455,6453,482,40,15900.0,2709.1,244.1,186.5,0.944
2023-07-06,denver,all,553,7878,580,50,19876.75,3792.41,274.8,214.0,0.9534
2023-07-07,denver,all,597,8060,618,49,21558.53,3705.8,284.1,229.6,0.966
2023-07-08,denver,all,665,9061,714,54,24914.35,4595.03,336.6,266.4,0.9314
2023-07-09,denver,all,618,8279,652,62,22681.22,3986.51,284.0,211.0,0.9479
2023-07-10,denver,all,433,6169,453,33,16317.64,2892.46,239.8,193.3,0.9558
2023-07-11,denver,all,432,6169,445,33,16344.13,3258.93,231.4,182.0,0.9708
2023-07-12,denver,all,496,6955,526,49,19031.48,3300.14,223.5,180.9,0.943
2023-07-13,denver,all,562,7784,601,52,18810.43,3625.36,316.3,254.1,0.9351
2023-07-14,denver,all,644,8700,684,65,22485.03,4252.44,338.6,248.2,0.9415
2023-07-15,denver,all,665,9075,711,47,25287.65,4446.87,321.6,262.4,0.9353
2023-07-16,denver,all,586,8004,608,62,21911.19,4339.73,288.2,220.6,0.9638
2023-07-17,denver,all,477,6749,514,54,18511.09,3258.74,274.3,224.4,0.928
2023-07-18,denver,all,515,7227,536,50,17583.94,3261.25,278.5,205.7,0.9608
2023-07-19,denver,all,482,6552,503,54,17410.3,3372.65,281.7,225.2,0.9583
2023-07-20,denver,all,565,8027,596,51,20595.21,3972.96,297.0,222.9,0.948
2023-07-21,denver,all,650,8983,670,48,24250.29,4355.14,330.2,239.2,0.9701
2023-07-22,denver,all,702,9717,739,62,26020.59,5078.65,277.0,227.0,0.9499
2023-07-23,denver,all,620,8441,645,57,23478.03,4668.91,337.1,252.9,0.9612
2023-07-24,denver,all,456,6729,487,52,16775.28,3090.35,225.1,163.9,0.9363
2023-07-25,denver,all,512,7256,547,44,20243.88,3837.62,300.0,241.8,0.936
2023-07-26,denver,all,524,7287,556,45,21027.46,3804.61,234.8,179.2,0.9424
2023-07-27,denver,all,517,7386,543,59,18059.79,3262.0,266.1,206.9,0.9521
2023-07-28,denver,all,588,8037,615,49,21805.07,4014.13,312.3,255.6,0.9561
2023-07-29,denver,all,670,8830,718,68,25779.11,4534.91,325.4,249.9,0.9331
2023-07-30,denver,all,596,8130,629,51,22697.38,4327.98,323.1,234.8,0.9475
2023-07-31,denver,all,471,6977,497,55,17071.63,2986.98,255.8,201.9,0.9477
2023-08-01,denver,all,461,6711,477,37,17274.36,2939.33,216.9,171.6,0.9665
2023-08-02,denver,all,491,6977,511,52,16728.67,3064.43,274.3,202.8,0.9609
2023-08-03,denver,all,543,7811,569,53,20071.77,3458.22,258.4,200.1,0.9543
2023-08-04,denver,all,618,8471,658,74,21196.43,3961.04,286.0,216.5,0.9392
2023-08-05,denver,all,678,9358,727,81,25723.16,4774.5,369.9,268.2,0.9326
2023-08-06,denver,all,632,8471,682,69,22079.22,3844.39,301.3,226.3,0.9267
2023-08-07,denver,all,452,6528,475,34,16860.33,2990.68,235.6,191.1,0.9516
2023-08-08,denver,all,519,7368,546,49,19509.48,3330.92,236.7,177.5,0.9505
2023-08-09,denver,all,548,7716,585,62,20352.91,3822.65,298.7,221.7,0.9368
2023-08-10,denver,all,495,6959,518,50,17736.29,3171.0,264.4,215.2,0.9556
2023-08-11,denver,all,627,8575,663,71,22954.98,4393.34,314.8,238.7,0.9457
2023-08-12,denver,all,602,8677,640,66,23589.36,4455.91,265.4,216.1,0.9406
2023-08-13,denver,all,640,8766,667,55,23177.26,4199.9,293.7,237.3,0.9595
2023-08-14,denver,all,495,7025,517,39,18334.62,3128.83,244.8,187.8,0.9574
2023-08-15,denver,all,503,6988,527,43,18092.88,3249.57,245.9,186.5,0.9545
2023-08-16,denver,all,499,6961,528,52,19405.01,3487.97,268.0,196.7,0.9451
2023-08-17,denver,all,522,7340,545,49,19389.16,3489.68,275.3,203.5,0.9578
2023-08-18,denver,all,623,8503,648,45,22170.48,4403.13,323.7,240.6,0.9614
2023-08-19,denver,all,671,8968,696,72,24835.84,4344.7,383.8,294.4,0.9641
2023-08-20,denver,all,579,7764,620,42,21164.82,3769.49,292.5,221.5,0.9339
2023-08-21,denver,all,464,6523,498,42,18363.39,3580.35,253.8,203.0,0.9317
2023-08-22,denver,all,498,6746,535,46,18384.83,3635.69,271.0,203.2,0.9308
2023-08-23,denver,all,506,7240,542,48,17427.61,3207.53,277.4,211.5,0.9336
2023-08-24,denver,all,528,7654,547,41,20023.06,3728.32,296.9,217.4,0.9653
2023-08-25,denver,all,599,8230,620,64,24142.25,4142.47,309.5,231.2,0.9661
2023-08-26,denver,all,688,9521,726,77,26979.45,5240.52,317.6,253.5,0.9477
2023-08-27,denver,all,586,8467,619,61,20486.31,3848.08,294.4,232.8,0.9467
2023-08-28,denver,all,486,6965,518,57,17740.39,3270.8,268.4,204.0,0.9382
2023-08-29,denver,all,504,7081,525,42,18619.39,3334.31,272.0,211.5,0.96
2023-08-30,denver,all,523,7409,563,41,19333.05,3544.0,256.5,196.4,0.929
2023-08-31,denver,all,498,7148,521,37,18776.98,3606.29,243.7,197.3,0.9559
2023-09-01,denver,all,656,8996,695,70,23854.4,4113.05,330.5,251.0,0.9439
2023-09-02,denver,all,701,9595,752,55,24749.57,4583.73,371.8,294.5,0.9322
2023-09-03,denver,all,617,8352,652,72,23915.43,4090.47,285.8,212.0,0.9463
2023-09-04,denver,all,508,7276,542,51,17740.07,3426.81,239.9,183.1,0.9373
2023-09-05,denver,all,495,6881,528,55,17580.46,3099.97,205.9,159.1,0.9375
2023-09-06,denver,all,498,7195,533,46,17385.13,3426.64,281.8,205.8,0.9343
2023-09-07,denver,all,537,7671,575,57,20477.2,3773.6,268.1,208.8,0.9339
2023-09-08,denver,all,646,8577,678,60,24029.24,4414.6,347.6,270.2,0.9528
2023-09-09,denver,all,632,8851,662,61,24416.99,4414.85,324.2,238.6,0.9547
2023-09-10,denver,all,604,8404,646,66,21470.62,3982.6,351.3,288.0,0.935
2023-09-11,denver,all,503,7298,533,41,17445.01,3142.56,256.1,186.8,0.9437
2023-09-12,denver,all,504,7243,534,58,18234.11,3296.69,262.1,212.2,0.9438
2023-09-13,denver,all,487,6874,512,52,17854.58,3140.06,249.4,191.8,0.9512
2023-09-14,denver,all,564,7871,587,61,21086.17,3803.03,305.8,227.0,0.9608
2023-09-15,denver,all,567,7790,597,46,19214.26,3734.32,297.8,217.8,0.9497
2023-09-16,denver,all,597,8245,644,44,22617.73,4011.72,279.2,220.6,0.927
2023-09-17,denver,all,568,7993,593,42,20076.33,3907.62,280.5,223.1,0.9578
2023-09-18,denver,all,490,7028,511,50,17543.12,3435.63,228.3,179.8,0.9589
2023-09-19,denver,all,491,7161,509,38,19233.14,3654.1,271.7,207.0,0.9646
2023-09-20,denver,all,501,6977,528,60,16513.5,2822.5,256.3,189.0,0.9489
2023-09-21,denver,all,552,7689,577,65,20753.34,3877.37,265.1,211.8,0.9567
2023-09-22,denver,all,616,8460,656,44,23155.22,4515.14,311.4,251.3,0.939
2023-09-23,denver,all,679,9244,704,72,24094.48,4360.46,322.6,244.9,0.9645
2023-09-24,denver,all,580,7823,605,48,20980.36,3744.67,313.3,251.9,0.9587
2023-09-25,denver,all,506,7143,523,44,19865.02,3568.58,234.4,183.7,0.9675
2023-09-26,denver,all,523,7200,540,43,21250.23,3882.25,280.9,217.1,0.9685
2023-09-27,denver,all,481,6949,515,54,18744.45,3226.01,210.2,164.2,0.934
2023-09-28,denver,all,515,7327,554,59,20851.76,3693.48,245.2,179.2,0.9296
2023-09-29,denver,all,612,8479,654,44,21861.27,4140.7,326.1,238.9,0.9358
2023-09-30,denver,all,672,9108,721,56,22899.64,4217.53,333.5,264.4,0.932
2023-10-01,denver,all,588,8314,608,54,21698.76,3849.8,283.3,231.5,0.9671
2023-10-02,denver,all,506,6957,544,49,19475.43,3854.7,282.3,217.6,0.9301
2023-10-03,denver,all,484,6763,510,36,16247.26,2906.09,263.6,191.2,0.949
2023-10-04,denver,all,528,7210,564,59,18631.04,3239.56,269.0,195.5,0.9362
2023-10-05,denver,all,539,7625,572,63,19129.93,3366.49,245.3,188.1,0.9423
2023-10-06,denver,all,629,8729,659,57,23687.92,4237.71,317.6,249.6,0.9545
2023-10-07,denver,all,633,8576,660,71,23687.55,4398.23,308.4,226.8,0.9591
2023-10-08,denver,all,654,8791,677,68,23260.13,4000.5,284.3,205.6,0.966
2023-10-09,denver,all,488,6994,513,49,18218.33,3564.38,266.8,211.6,0.9513
2023-10-10,denver,all,486,7159,513,54,16952.71,3328.23,252.3,185.3,0.9474
2023-10-11,denver,all,516,7569,557,48,18684.93,3354.89,296.8,226.7,0.9264
2023-10-12,denver,all,544,7646,561,53,18855.12,3643.93,302.6,240.1,0.9697
2023-10-13,denver,all,637,8480,675,53,23391.95,4397.47,338.3,247.8,0.9437
2023-10-14,denver,all,634,8932,670,67,22519.11,4399.41,353.1,269.9,0.9463
2023-10-15,denver,all,625,8627,644,49,23923.25,4265.73,325.5,238.0,0.9705
2023-10-16,denver,all,483,6885,505,40,17847.6,3360.83,212.3,160.2,0.9564
2023-10-17,denver,all,523,7118,550,49,19131.62,3294.1,239.0,193.9,0.9509
